location,total_sqft,bath,balcony,bhk,price
Talaghattapura,1175.0,2.0,2.0,2.0,62.0
Bellandur,1350.0,2.0,1.0,3.0,63.0
Malleshwaram,2215.0,3.0,2.0,3.0,330.0
Anjanapura,1076.0,2.0,1.0,2.0,30.13
Off Bannergatta road,2180.0,4.0,3.0,4.0,115.0
Kasavanhalli,1715.0,3.0,3.0,3.0,112.0
Hebbal,1072.0,2.0,2.0,2.0,45.0
Panathur,1230.0,2.0,1.0,2.0,80.0
Murugeshpalya,1600.0,2.0,1.0,3.0,65.0
Thanisandra,1411.0,3.0,1.0,3.0,93.25
Rayasandra,3600.0,5.0,3.0,5.0,145.0
Jalahalli,2404.0,3.0,2.0,3.0,138.0
Nagarbhavi,1200.0,3.0,2.0,3.0,226.0
Doddathoguru,1208.0,3.0,1.0,3.0,45.0
Haralur Road,1225.0,2.0,1.0,2.0,69.84
Hebbal,1162.0,2.0,1.0,2.0,69.0
Thanisandra,1262.0,2.0,1.0,3.0,65.0
Konanakunte Cross,1050.0,2.0,2.0,2.0,35.0
Electronic City Phase II,1160.0,2.0,1.0,2.0,33.51
Channasandra,1500.0,3.0,1.0,3.0,61.95
Vaderahalli,1610.0,3.0,3.0,3.0,85.0
Whitefield,1340.0,2.0,2.0,2.0,41.0
Sarjapur  Road,2275.0,4.0,2.0,3.0,182.0
Budigere,1162.0,2.0,1.0,2.0,58.0
Manorayana Palya,1500.0,2.0,0.0,2.0,145.0
Hiremath Layout,3150.0,3.0,1.0,4.0,135.0
Hosa Road,1170.0,2.0,2.0,2.0,65.0
Sarjapur  Road,980.0,2.0,1.0,2.0,25.0
Channasandra,1800.0,3.0,2.0,3.0,60.0
Banashankari Stage VI,1423.0,2.0,1.0,3.0,71.73
Kaggadasapura,1106.0,2.0,3.0,2.0,40.0
Tirumanahalli,1255.0,2.0,1.0,2.0,56.7
Sarjapur  Road,1525.0,2.0,2.0,3.0,65.0
Babusapalaya,1061.0,2.0,1.0,2.0,38.95
Hoskote near,600.0,2.0,2.0,2.0,29.5
Electronic City Phase II,1400.0,2.0,2.0,3.0,40.45
Domlur,2100.0,3.0,2.0,3.0,145.0
Kengeri,633.0,1.0,1.0,2.0,18.0
Indira Nagar,1260.0,2.0,3.0,2.0,120.0
ITPL,907.0,2.0,0.0,2.0,55.43
Hennur Road,2047.0,3.0,2.0,3.0,67.55
"Haralur Road, ",2597.0,4.0,3.0,4.0,189.0
Bellandur,1211.0,2.0,1.0,2.0,63.0
Hennur Road,1904.0,3.0,2.0,3.0,129.0
Balagere,1205.0,2.0,1.0,2.0,73.87
Yeshwanthpur,1164.0,2.0,2.0,2.0,64.08
Mahaganapathy Nagar,1410.0,2.0,2.0,2.0,73.0
Green View Layout,1150.0,2.0,1.0,2.0,42.0
Udayapur Village,1170.0,2.0,2.0,2.0,53.11
Hennur,1420.0,2.0,1.0,2.0,62.0
Panathur,1125.0,2.0,2.0,2.0,45.0
NRI Layout,1789.0,3.0,3.0,3.0,75.0
Hulimavu,1021.0,2.0,1.0,2.0,76.0
Kalena Agrahara,1222.0,2.0,3.0,2.0,48.0
Hennur Road,1981.0,3.0,1.0,3.0,134.0
Yelachenahalli,1103.0,2.0,2.0,2.0,55.0
Adugodi,1201.0,2.0,1.0,2.0,65.0
Sarjapur  Road,970.0,2.0,1.0,2.0,36.0
Sarjapur,920.0,2.0,2.0,2.0,33.0
Yeshwanthpur,1520.0,3.0,3.0,3.0,85.0
Chikkathoguru,675.0,3.0,2.0,3.0,75.0
Sonnenahalli,1268.0,2.0,1.0,3.0,75.0
Thippasandra,660.0,1.0,0.0,1.0,30.0
Harlur,1755.0,3.0,2.0,3.0,115.0
Hoskote,945.0,2.0,1.0,2.0,35.0
8th Phase JP Nagar,500.0,1.0,1.0,1.0,33.0
Harlur,2820.0,4.0,0.0,4.0,153.5
Bommenahalli,1632.0,3.0,0.0,4.0,140.0
Rachenahalli,1167.0,2.0,2.0,2.0,37.5
Domlur,1276.0,2.0,2.0,2.0,80.0
Thanisandra,1234.0,2.0,2.0,2.0,51.0
Lakshminarayana Pura,1180.0,2.0,1.0,2.0,75.0
ISRO Layout,1370.0,2.0,2.0,3.0,87.0
Chandapura,1015.0,2.0,2.0,2.0,25.88
Electronic City,1400.0,3.0,1.0,3.0,90.0
Bagalakunte,1050.0,2.0,0.0,2.0,40.0
Ramagondanahalli,1251.0,2.0,1.0,2.0,46.0
Yeshwanthpur,1677.0,3.0,0.0,3.0,92.13
Sarjapur  Road,1346.0,2.0,1.0,2.0,67.38
Electronic City Phase II,1090.0,2.0,1.0,2.0,31.48
Kanakapura,1290.0,2.0,3.0,3.0,51.1
Sarjapur  Road,1881.0,3.0,2.0,3.0,145.0
Garudachar Palya,1150.0,2.0,2.0,2.0,52.0
Sarjapur,2690.0,3.0,2.0,3.0,295.0
Kanakpura Road,1200.0,2.0,2.0,3.0,42.0
Rajapura,933.45,2.0,2.0,2.0,40.0
Dairy Circle,2735.0,4.0,2.0,3.0,340.0
Austin Town,950.0,2.0,0.0,2.0,65.0
Bommasandra Industrial Area,1491.0,3.0,3.0,3.0,40.5
Ramamurthy Nagar,1050.0,2.0,1.0,2.0,51.66
Hoodi,1660.0,3.0,2.0,3.0,131.0
Nagavarapalya,1134.0,2.0,2.0,2.0,55.0
Hebbal,1100.0,2.0,1.0,2.0,60.0
Anekal,1200.0,2.0,1.0,2.0,36.1
kg halli jalhalli west,980.0,3.0,1.0,3.0,80.0
Vasatha Vallbha Nagar,1080.0,2.0,1.0,2.0,37.8
CV Raman Nagar,705.0,2.0,1.0,1.0,50.0
BAGUR ROAD,1200.0,2.0,2.0,3.0,35.0
Anandapura,1200.0,2.0,1.0,2.0,50.0
Talaghattapura,1804.0,3.0,2.0,3.0,127.0
Sidedahalli,750.0,2.0,0.0,2.0,20.0
Shanti Nagar,420.0,1.0,1.0,2.0,25.0
Malleshwaram,2800.0,4.0,2.0,4.0,252.0
Battarahalli,1090.0,2.0,2.0,2.0,38.37
R.T. Nagar,1500.0,2.0,0.0,2.0,230.0
Electronic City,1287.0,3.0,1.0,3.0,55.0
Thigalarapalya,2215.0,4.0,2.0,3.0,157.0
Kadubeesanahalli,2800.0,4.0,0.0,4.0,375.0
Sarjapur  Road,1045.0,2.0,2.0,2.0,42.15
Hormavu,1263.0,2.0,1.0,2.0,47.36
Whitefield,1431.0,3.0,2.0,3.0,85.0
Dommasandra,999.0,2.0,2.0,2.0,32.9
Vittasandra,1650.0,3.0,2.0,3.0,85.5
Lavakusha Nagar,1535.0,3.0,1.0,3.0,72.0
Marathahalli,2524.0,5.0,2.0,4.0,180.0
Kanakpura Road,1300.0,3.0,2.0,3.0,69.0
1st Block HRBR Layout,600.0,3.0,2.0,3.0,125.0
7th Phase JP Nagar,2095.0,3.0,2.0,3.0,150.0
Ananth Nagar,500.0,1.0,1.0,1.0,14.0
Nallurhalli,1265.0,2.0,2.0,2.0,68.0
Kudlu Gate,1215.0,2.0,1.0,2.0,44.96
Yelahanka New Town,2200.0,2.0,0.0,2.0,180.0
Electronics City Phase 1,1028.0,2.0,1.0,2.0,51.0
Hegde Nagar,1835.0,2.0,0.0,3.0,92.0
Munnekollal,1800.0,3.0,3.0,3.0,65.0
1st Phase JP Nagar,2077.0,3.0,3.0,3.0,175.0
Sarjapur  Road,2880.0,3.0,2.0,4.0,211.0
Dasanapura,708.0,2.0,1.0,2.0,31.15
Basavangudi,1200.0,2.0,3.0,2.0,120.0
Hosakerehalli,925.0,2.0,1.0,2.0,46.25
Bannerghatta Road,2826.0,3.0,1.0,3.0,148.0
Kanakpura Road,458.0,1.0,0.0,1.0,33.66
Annasandrapalya,3500.0,4.0,0.0,4.0,150.0
Amruthahalli,1450.0,2.0,1.0,3.0,90.0
Kasavanhalli,1100.0,2.0,1.0,2.0,65.0
Kadubeesanahalli,1185.0,2.0,3.0,2.0,55.0
TC Palaya,1200.0,2.0,1.0,2.0,70.0
Shettigere,660.0,1.0,1.0,1.0,35.0
Jalahalli,1200.0,2.0,0.0,2.0,130.0
Sarjapur  Road,3418.0,4.0,0.0,4.0,222.0
Bhoganhalli,1205.0,2.0,1.0,2.0,68.32
Haralur Road,1200.0,2.0,2.0,2.0,46.0
Akshaya Nagar,1421.0,2.0,2.0,3.0,73.0
6th Phase JP Nagar,1250.0,3.0,3.0,3.0,48.9
Whitefield,524.0,1.0,1.0,1.0,29.0
Thubarahalli,1540.0,3.0,0.0,3.0,90.0
Sarjapur  Road,984.0,2.0,1.0,2.0,45.91
Rachenahalli,985.0,2.0,1.0,2.0,50.17
Whitefield,2830.0,4.0,3.0,4.0,161.0
Byrasandra,1140.0,2.0,3.0,2.0,60.0
5th Block Hbr Layout,3600.0,5.0,3.0,5.0,130.0
Begur Road,1410.0,2.0,3.0,3.0,44.42
Raja Rajeshwari Nagar,1700.0,2.0,2.0,3.0,86.0
Devanahalli,1360.0,2.0,0.0,2.0,62.425
Dasarahalli,1333.0,2.0,1.0,2.0,86.65
Electronic City,1258.0,2.0,1.0,2.0,85.5
Dodda Nekkundi Extension,1458.0,2.0,2.0,3.0,87.0
Electronic City,1386.0,2.0,1.0,2.0,85.0
Electronic City Phase II,1140.0,2.0,1.0,2.0,32.92
 Electronic City,550.0,1.0,1.0,1.0,27.0
Lakshminarayana Pura,1200.0,2.0,3.0,2.0,83.0
Belathur,1081.0,2.0,1.0,2.0,39.0
Whitefield,2135.0,3.0,2.0,4.0,149.0
Whitefield,2500.0,4.0,0.0,4.0,100.0
Pampa Extension,1178.0,2.0,1.0,2.0,80.0
 Devarachikkanahalli,991.0,2.0,2.0,2.0,40.0
Gottigere,1493.0,2.0,3.0,3.0,90.0
Subramanyapura,2495.0,3.0,3.0,3.0,130.0
Kammasandra,1080.0,2.0,1.0,2.0,31.99
Dasanapura,814.0,2.0,1.0,2.0,53.0
Electronic City,1025.0,2.0,1.0,2.0,50.0
Bannerghatta Road,1115.0,2.0,1.0,2.0,61.0
Whitefield,3075.0,2.0,3.0,4.0,188.0
RMC YARD,1900.0,3.0,0.0,7.0,162.0
Whitefield,1760.0,3.0,2.0,3.0,160.0
Marathahalli,3090.0,4.0,0.0,4.0,350.0
Varsova Layout,2700.0,4.0,3.0,4.0,295.0
Hanumanth Nagar,1175.0,2.0,2.0,2.0,52.86
KR Puram,1100.0,2.0,2.0,2.0,45.0
Banashankari,1450.0,2.0,2.0,2.0,50.75
6th Phase JP Nagar,1810.0,3.0,3.0,3.0,131.0
Gunjur Palya,1426.0,2.0,3.0,3.0,71.0
Sector 7 HSR Layout,2400.0,2.0,3.0,3.0,195.0
Kalyan nagar,1100.0,2.0,1.0,2.0,70.0
Electronic City Phase II,650.0,1.0,1.0,1.0,35.0
Old Madras Road,1350.0,3.0,2.0,3.0,47.25
Kaikondrahalli,900.0,2.0,1.0,2.0,27.0
Billekahalli,1360.0,2.0,3.0,2.0,110.0
Yeshwanthpur,674.0,1.0,1.0,1.0,36.85
Whitefield,1655.0,3.0,2.0,3.0,110.0
Cholanayakanahalli,1300.0,2.0,2.0,2.0,95.0
"Panathur Road, ",936.0,1.0,0.0,1.0,53.0
Kaverappa Layout,1277.0,2.0,2.0,2.0,92.0
Gkvk Layout,1200.0,2.0,1.0,2.0,54.0
Hormavu,1015.0,2.0,1.0,2.0,39.08
Budigere,1153.0,2.0,2.0,2.0,60.0
Kengeri,1035.0,2.0,1.0,2.0,51.5
KR Puram,3300.0,3.0,1.0,5.0,255.0
Uttarahalli,1150.0,2.0,1.0,2.0,46.0
Malleshwaram,1020.0,2.0,1.0,2.0,80.0
Old Madras Road,3715.0,6.0,0.0,4.0,212.5
8th Phase JP Nagar,1160.0,2.0,1.0,2.0,95.0
Bisuvanahalli,1075.0,2.0,1.0,3.0,31.0
Brookefield,1225.0,2.0,2.0,2.0,72.0
Vivek Nagar,1600.0,2.0,1.0,2.0,160.0
Malleshwaram,600.0,1.0,0.0,2.0,90.0
Nagappa Reddy Layout,1350.0,3.0,2.0,3.0,60.0
Kanakpura Road,1300.0,3.0,1.0,3.0,69.0
Channasandra,830.0,2.0,1.0,2.0,36.28
Hennur Road,1155.0,2.0,1.0,2.0,69.18
Sarakki Nagar,3126.0,5.0,3.0,4.0,345.0
Jalahalli,905.0,2.0,2.0,2.0,55.0
Vijayanagar,1375.0,2.0,0.0,3.0,75.0
Electronic City,1140.0,2.0,2.0,2.0,33.84
Hormavu,1550.0,2.0,2.0,3.0,60.0
Kannamangala,957.0,2.0,1.0,2.0,55.0
9th Phase JP Nagar,890.0,2.0,2.0,2.0,45.0
KR Puram,3000.0,4.0,2.0,4.0,235.0
Electronic City,1070.0,2.0,1.0,2.0,55.0
Bendiganahalli,2400.0,5.0,1.0,5.0,150.0
Rachenahalli,925.0,2.0,1.0,2.0,37.0
Kammasandra,1415.0,2.0,2.0,2.0,60.0
Mylasandra,500.0,2.0,0.0,1.0,80.0
Thanisandra,1225.0,2.0,1.0,2.0,37.0
Hennur Road,2000.0,4.0,0.0,4.0,90.0
Whitefield,840.0,1.0,1.0,1.0,57.0
Thanisandra,1732.0,3.0,1.0,3.0,112.0
Parappana Agrahara,1200.0,1.0,0.0,1.0,45.0
Bhoganhalli,1260.0,2.0,1.0,2.0,69.9
Doddanakundi Industrial Area 2,1092.0,2.0,1.0,2.0,49.0
Kachanayakanahalli,827.0,2.0,0.0,2.0,34.0
Horamavu Banaswadi,1357.0,2.0,2.0,2.0,54.0
Chamrajpet,650.0,1.0,1.0,2.0,40.0
7th Phase JP Nagar,1370.0,2.0,1.0,3.0,54.79
Whitefield,1725.0,3.0,2.0,3.0,106.0
Jalahalli,1000.0,2.0,0.0,2.0,70.0
TC Palaya,1350.0,1.0,0.0,1.0,55.0
7th Phase JP Nagar,3200.0,4.0,2.0,4.0,350.0
Bellandur,1717.0,3.0,2.0,3.0,110.0
Kanakpura Road,700.0,2.0,1.0,2.0,34.0
Shanthi Pura,800.0,2.0,1.0,2.0,32.0
Rajaji Nagar,2367.0,4.0,3.0,3.0,340.0
Sonnenahalli,1415.0,2.0,1.0,3.0,65.0
7th Phase JP Nagar,1976.0,3.0,1.0,3.0,145.0
Kambipura,883.0,2.0,1.0,2.0,37.01
Yelahanka,700.0,1.0,1.0,1.0,38.0
Sarjapur,1445.0,3.0,1.0,3.0,50.0
Battarahalli,2082.0,3.0,2.0,3.0,104.0
HSR Layout,1140.0,2.0,2.0,2.0,46.0
Thanisandra,933.0,2.0,1.0,2.0,66.0
Electronic City Phase II,1155.0,2.0,1.0,2.0,57.0
Whitefield,1130.0,2.0,1.0,2.0,36.0
Bannerghatta,1200.0,2.0,2.0,2.0,73.2
Basaveshwara Nagar Yelahanka,1055.0,2.0,1.0,2.0,43.0
Rajaji Nagar,1555.0,3.0,2.0,3.0,125.0
Bellandur,1420.0,3.0,2.0,3.0,62.0
Viviani Road,2214.0,3.0,2.0,3.0,350.0
Devanahalli,658.0,1.0,1.0,1.0,26.91
Bhoganhalli,896.9,2.0,1.0,2.0,78.74
KR Puram,1035.0,2.0,2.0,2.0,40.0
Whitefield,2064.0,5.0,2.0,4.0,225.0
Keshava Nagar,1839.0,3.0,3.0,3.0,160.0
Begur Road,1200.0,2.0,2.0,2.0,44.0
Yelahanka New Town,488.0,1.0,1.0,1.0,20.0
Banashankari Stage II,1200.0,2.0,1.0,3.0,198.0
Sampangirama Nagar,2760.0,5.0,0.0,5.0,140.0
Gunjur Palya,993.0,2.0,2.0,2.0,42.0
Hoodi,1225.0,2.0,1.0,2.0,45.0
TC Palaya,900.0,2.0,0.0,2.0,55.0
Sompura,825.0,2.0,1.0,2.0,32.0
Bellandur,3596.0,4.0,2.0,4.0,359.0
Electronic City Phase II,1800.0,3.0,3.0,3.0,92.0
Shankarapuram,925.0,2.0,1.0,2.0,100.0
Kanakpura Road,1167.0,2.0,1.0,2.0,63.0
Sarjapur,1150.0,2.0,1.0,2.0,41.0
Byatarayanapura,650.0,1.0,1.0,1.0,50.0
Sarjapur  Road,675.0,1.0,1.0,1.0,27.0
Doctor Layout Rayasandra,2260.0,3.0,1.0,2.0,90.0
Anwar Layout,720.0,1.0,0.0,1.0,32.39
Yelahanka New Town,1100.0,2.0,1.0,2.0,58.0
Pillanna Gardens,550.0,1.0,1.0,2.0,20.0
Uttarahalli,1330.0,2.0,1.0,3.0,58.0
Koramangala,1320.0,2.0,1.0,2.0,160.0
Ullal Uppanagar,2400.0,5.0,2.0,6.0,75.0
Banashankari,1770.0,3.0,3.0,3.0,108.0
Prithvi Layout,2100.0,3.0,3.0,3.0,125.0
Pai Layout,1000.0,2.0,3.0,2.0,42.0
Ramamurthy Nagar,2916.0,5.0,1.0,4.0,230.0
Kanakpura Road,1419.59,2.0,1.0,3.0,65.0
Kodihalli,1400.0,3.0,0.0,3.0,81.0
Horamavu Agara,750.0,2.0,1.0,2.0,37.49
Bannerghatta,1070.0,2.0,1.0,2.0,87.0
Kannamangala,1536.0,3.0,1.0,3.0,107.0
Koramangala,1710.0,3.0,2.0,3.0,210.0
JP Nagar,2400.0,3.0,3.0,3.0,196.0
Sarjapur  Road,1773.5,3.0,0.0,3.0,102.92
Electronic City,1342.0,2.0,1.0,2.0,72.0
Chandra Layout,1600.0,3.0,2.0,3.0,130.0
Kanakapura,938.0,1.0,1.0,1.0,50.0
Budigere,1820.0,3.0,2.0,3.0,99.0
Bhoganhalli,2439.0,4.0,3.0,4.0,170.0
Kanakpura Road,1665.0,3.0,2.0,3.0,78.0
Basavangudi,1850.0,3.0,2.0,3.0,150.0
Bommanahalli,1091.0,2.0,1.0,2.0,40.0
Sarjapur  Road,1346.0,2.0,1.0,2.0,74.03
Rajaji Nagar,1720.0,3.0,2.0,3.0,224.0
Brookefield,3675.0,4.0,3.0,4.0,176.0
JP Nagar,1060.0,2.0,2.0,2.0,33.95
Whitefield,1059.0,2.0,1.0,2.0,57.0
Hebbal,1299.0,2.0,1.0,2.0,97.0
Yelahanka,1491.0,3.0,2.0,3.0,85.0
Basaveshwara Nagar,1200.0,2.0,2.0,2.0,85.0
Yelahanka,2088.0,5.0,0.0,4.0,110.0
Hulimavu,581.0,1.0,1.0,1.0,29.0
 Devarabeesana Halli,1296.0,2.0,2.0,2.0,70.0
Doctors Layout,1125.0,2.0,1.0,2.0,55.0
Electronic City,1275.0,3.0,1.0,3.0,70.0
Kothanur,1095.0,2.0,2.0,2.0,55.0
Old Madras Road,1330.0,2.0,2.0,2.0,74.0
Marathahalli,1135.0,2.0,2.0,2.0,60.0
Whitefield,516.0,1.0,1.0,1.0,39.0
Doddanakundi Industrial Area 2,1194.0,2.0,1.0,2.0,51.0
Banaswadi,2250.0,5.0,0.0,5.0,240.0
Electronic City,770.0,1.0,1.0,2.0,38.0
Sarjapur  Road,3930.0,5.0,2.0,4.0,330.0
Chikkalasandra,1355.0,3.0,2.0,3.0,54.2
Abbigere,3000.0,8.0,0.0,8.0,150.0
Harlur,2569.0,4.0,1.0,4.0,175.0
Hebbal,3758.0,4.0,2.0,4.0,450.0
Whitefield,1116.0,2.0,3.0,2.0,51.91
Bhoganhalli,1707.0,3.0,2.0,3.0,115.0
Sultan Palaya,1070.0,2.0,2.0,2.0,49.0
Tumkur Road,1240.0,2.0,1.0,3.0,83.0
JP Nagar,1300.0,2.0,1.0,2.0,91.65
Ambalipura,1700.0,2.0,2.0,2.0,76.0
Yeshwanthpur,1383.0,2.0,2.0,3.0,76.18
Banashankari Stage I,3000.0,4.0,3.0,5.0,170.0
Electronic City,1200.0,2.0,1.0,2.0,34.65
Hulimavu,935.0,2.0,3.0,2.0,45.0
Thigalarapalya,2072.0,4.0,2.0,3.0,151.0
Ramanjaneyanagar,2200.0,3.0,1.0,4.0,225.0
Jalahalli,615.0,1.0,1.0,1.0,46.0
KR Puram,1116.0,2.0,1.0,2.0,45.0
Whitefield,1639.0,3.0,2.0,3.0,107.0
Marathahalli,1839.0,3.0,2.0,3.0,130.0
Byatarayanapura,1300.0,2.0,2.0,2.0,63.0
Horamavu Agara,625.0,1.0,1.0,1.0,27.0
Thanisandra,933.0,1.0,1.0,1.0,61.0
Hosur Road,2289.0,3.0,3.0,3.0,180.0
Ramamurthy Nagar,2316.0,3.0,0.0,3.0,125.0
Electronic City,1005.0,2.0,1.0,2.0,39.77
Horamavu Agara,1080.0,2.0,1.0,2.0,38.0
Vishwapriya Layout,910.0,2.0,3.0,2.0,36.0
Hormavu,1200.0,2.0,0.0,2.0,73.0
Electronic City,1110.0,2.0,1.0,2.0,39.9
Kothanur,1142.0,2.0,2.0,2.0,56.0
Hormavu,1800.0,3.0,1.0,3.0,204.0
AECS Layout,1005.0,2.0,1.0,2.0,55.0
3rd Block Banashankari,1626.6,3.0,1.0,3.0,133.0
Kothanur,1074.0,2.0,2.0,2.0,54.0
Basavangudi,1230.0,2.0,0.0,2.0,80.0
Electronic City,660.0,1.0,1.0,2.0,23.0
Coconut Grove Layout,1007.0,2.0,2.0,2.0,48.0
Whitefield,1820.0,3.0,2.0,3.0,113.0
Basapura,1100.0,2.0,1.0,2.0,60.0
Anjappa Layout,1348.0,2.0,0.0,2.0,100.0
Kasavanhalli,1230.0,2.0,2.0,2.0,66.25
Horamavu Agara,1176.0,2.0,1.0,3.0,37.62
Uttarahalli,1590.0,3.0,2.0,3.0,57.0
Frazer Town,1200.0,2.0,1.0,2.0,78.0
"Off Sarjapur Road, ",1298.0,2.0,1.0,2.0,65.0
Hosa Road,1161.0,2.0,1.0,2.0,55.15
Kothanur,1285.0,2.0,1.0,2.0,60.0
Electronic City,1644.0,3.0,2.0,3.0,92.59
Kasavanhalli,1819.0,3.0,1.0,3.0,150.0
1st Phase JP Nagar,1205.0,2.0,1.0,2.0,85.0
Basavangudi,2350.0,3.0,3.0,3.0,300.0
Uttarahalli,1050.0,2.0,1.0,2.0,42.0
Raja Rajeshwari Nagar,1270.0,2.0,2.0,2.0,62.0
9th Phase JP Nagar,1240.0,2.0,2.0,3.0,39.89
Jigani,1221.0,3.0,3.0,3.0,70.0
Hoysalanagar,840.0,2.0,2.0,3.0,35.0
Kanakpura Road,1339.0,2.0,2.0,2.0,63.0
Haralur Road,1315.0,2.0,1.0,2.0,85.0
Raja Rajeshwari Nagar,1250.0,2.0,2.0,2.0,68.0
Bisuvanahalli,850.0,2.0,1.0,2.0,27.0
7th Phase JP Nagar,1600.0,2.0,2.0,3.0,110.0
Electronic City,1250.0,2.0,1.0,2.0,62.0
Motappa Layout,1312.0,2.0,1.0,3.0,56.5
Kadugodi,3000.0,4.0,0.0,4.0,134.0
Whitefield,1990.0,3.0,3.0,3.0,98.0
Medahalli,760.0,2.0,2.0,2.0,38.5
Kadugodi,1614.0,2.0,2.0,3.0,59.0
Judicial Layout,1500.0,3.0,2.0,4.0,162.0
Basava Nagar,1182.0,2.0,1.0,3.0,60.1
Avalahalli,1053.0,2.0,1.0,2.0,46.29
6th Phase JP Nagar,750.0,1.0,1.0,1.0,105.0
Gubbalala,2000.0,3.0,3.0,3.0,125.0
Hennur Road,1590.0,3.0,2.0,3.0,105.0
Chennammana Kere,1035.0,2.0,2.0,2.0,52.79
Kothanur,1075.0,2.0,2.0,2.0,53.0
TC Palaya,900.0,2.0,0.0,2.0,55.0
Raja Rajeshwari Nagar,1260.0,2.0,1.0,3.0,62.0
Thanisandra,1702.0,3.0,2.0,3.0,107.0
Bisuvanahalli,1080.0,2.0,2.0,3.0,65.0
Kasavanhalli,1189.0,2.0,1.0,2.0,45.0
Tumkur Road,1035.0,2.0,1.0,2.0,39.0
Hennur Road,1200.0,2.0,1.0,2.0,36.0
Michael Palaya,1200.0,3.0,0.0,3.0,200.0
Kanakpura Road,1300.0,3.0,1.0,3.0,69.0
Yelahanka,1330.0,2.0,1.0,2.0,93.65
Kaggalipura,1210.0,2.0,1.0,3.0,65.0
Chikkalasandra,1350.0,2.0,2.0,3.0,54.2
Kaval Byrasandra,1900.0,2.0,2.0,3.0,65.0
Doddanakundi Industrial Area 2,1410.0,3.0,3.0,3.0,90.0
Narayanapura,1469.0,2.0,2.0,2.0,99.14
Varthur,986.0,2.0,1.0,2.0,30.0
RBI Layout,1460.0,2.0,2.0,3.0,87.0
Chandra Layout,1260.0,2.0,2.0,3.0,85.05
Chandapura,1345.0,2.0,2.0,3.0,39.5
Panathur,980.0,2.0,1.0,2.0,57.0
Kudlu Gate,1164.0,2.0,2.0,2.0,75.0
Subramanyapura,929.0,1.0,2.0,2.0,51.0
Kundalahalli,1065.0,2.0,1.0,2.0,70.0
Budigere,1172.0,2.0,0.0,2.0,56.725
Lakshmiamma Garden,3000.0,3.0,1.0,3.0,265.0
Electronic City,1020.0,2.0,1.0,2.0,30.27
Gunjur,1362.0,3.0,1.0,3.0,62.63
Yeshwanthpur,672.0,1.0,1.0,1.0,36.85
Brookefield,1746.0,3.0,3.0,3.0,115.0
Electronic City,1025.0,2.0,1.0,2.0,29.6
Harlur,1532.0,2.0,1.0,2.0,65.0
Guni Agrahara,1200.0,2.0,2.0,3.0,120.0
Ganga Nagar,1250.0,2.0,2.0,2.0,65.0
Thanisandra,1188.0,2.0,1.0,2.0,39.0
Whitefield,3565.0,4.0,0.0,4.0,218.0
Marathahalli,1170.0,2.0,2.0,2.0,85.0
BEL Road,1800.0,3.0,2.0,3.0,150.0
Madavara,1000.0,2.0,1.0,2.0,35.0
Cooke Town,2600.0,3.0,1.0,3.0,375.0
Kasturi Nagar,2507.0,4.0,2.0,4.0,155.0
Babusapalaya,1061.0,2.0,1.0,2.0,34.0
KR Puram,1290.0,2.0,2.0,2.0,69.0
Sarjapur,1200.0,2.0,1.0,2.0,42.6
Bharathi Nagar,1120.0,2.0,2.0,2.0,39.29
Electronic City,418.0,1.0,1.0,1.0,12.0
Sarjapur,1333.0,3.0,1.0,3.0,50.0
Sarjapur  Road,1691.0,3.0,2.0,3.0,119.0
Thanisandra,747.0,1.0,0.0,1.0,34.355
Koramangala,1700.0,3.0,3.0,3.0,250.0
Thanisandra,2030.0,4.0,1.0,3.0,125.0
Balagere,1012.0,2.0,1.0,2.0,70.0
Kudlu,1245.0,2.0,1.0,3.0,60.0
7th Phase JP Nagar,1765.0,3.0,2.0,3.0,118.0
Gottigere,1110.0,2.0,2.0,2.0,36.25
Akash Nagar,967.0,2.0,1.0,2.0,47.8
Sarjapur,1044.0,2.0,2.0,2.0,36.0
Brookefield,1518.0,3.0,3.0,3.0,80.0
KR Puram,1300.0,2.0,2.0,3.0,57.0
Seetharampalya,1798.0,3.0,3.0,3.0,73.0
KR Puram,866.28,2.0,0.0,2.0,36.38
Whitefield,3410.0,5.0,3.0,4.0,253.0
Singasandra,1179.0,2.0,2.0,2.0,56.0
Rajaji Nagar,3600.0,5.0,0.0,5.0,510.0
Uttarahalli,1125.0,2.0,1.0,2.0,48.0
Cambridge Layout,2098.0,3.0,1.0,3.0,210.0
3rd Phase JP Nagar,2400.0,3.0,1.0,3.0,270.0
Haralur Road,1976.0,3.0,2.0,3.0,92.0
5th Phase JP Nagar,1190.0,2.0,2.0,2.0,61.8
cooketown,1800.0,3.0,3.0,3.0,192.0
Jakkur,1761.0,3.0,1.0,3.0,84.52
Cooke Town,1700.0,3.0,3.0,3.0,120.0
Electronic City,1128.0,2.0,1.0,2.0,64.8
5th Stage BEML Layout,2000.0,3.0,2.0,3.0,85.0
Electronic City,1220.0,2.0,1.0,3.0,35.25
Shauhardha Layout,509.0,1.0,1.0,1.0,20.0
Varthur,1045.0,2.0,1.0,2.0,40.65
Kaverappa Layout,3535.0,4.0,2.0,4.0,215.0
Marathahalli,1102.0,2.0,2.0,2.0,53.67
Omkar Nagar,1800.0,3.0,2.0,4.0,82.0
Hebbal Kempapura,1436.0,2.0,2.0,3.0,75.0
Chikkadunnasandra,1397.0,2.0,0.0,3.0,52.0
