location,total_sqft,bath,balcony,bhk,price
Green Glen Layout,1750.0,3.0,2.0,3.0,105.0
Whitefield,1436.0,2.0,3.0,3.0,62.15
TC Palaya,1200.0,2.0,0.0,3.0,66.0
Malleshwaram,1500.0,2.0,0.0,2.0,140.0
Varthur,1560.0,3.0,2.0,3.0,90.0
Whitefield,3758.0,3.0,1.0,3.0,300.0
Bellandur,2400.0,3.0,2.0,3.0,115.0
JP Nagar,3200.0,5.0,3.0,4.0,309.0
Yeshwanthpur,1195.0,2.0,2.0,2.0,100.0
Yelahanka,1195.0,2.0,0.0,2.0,53.105
Sarjapur  Road,2100.0,3.0,2.0,3.0,130.0
Kudlu,1027.0,2.0,1.0,2.0,44.0
Bommasandra,1365.0,3.0,1.0,3.0,52.82
Yelahanka New Town,650.0,1.0,1.0,1.0,18.0
Chandapura,1200.0,2.0,1.0,3.0,52.0
7th Phase JP Nagar,1075.0,2.0,1.0,3.0,57.0
Banashankari,1100.0,2.0,1.0,2.0,63.0
Vittasandra,1246.0,2.0,1.0,2.0,67.5
Bhoganhalli,1718.0,3.0,2.0,3.0,90.2
Bisuvanahalli,1075.0,2.0,1.0,3.0,32.0
Kanakpura Road,1041.0,2.0,1.0,2.0,36.44
Hosur Road,1685.0,3.0,1.0,3.0,90.0
Kanakpura Road,900.0,2.0,1.0,2.0,41.0
Yelahanka New Town,600.0,2.0,2.0,2.0,80.0
Vittasandra,1404.0,2.0,1.0,2.0,70.0
Ramagondanahalli,1610.0,2.0,2.0,3.0,115.0
Varthur,1760.0,2.0,1.0,2.0,85.0
Kudlu,1110.0,2.0,1.0,2.0,46.0
Rajaji Nagar,2415.0,3.0,2.0,3.0,399.0
Harlur,1197.0,2.0,1.0,2.0,76.0
Begur Road,644.0,1.0,1.0,1.0,32.0
Bellandur,1251.0,2.0,3.0,2.0,47.0
Kudlu,2100.0,3.0,1.0,4.0,114.0
Hormavu,1206.0,2.0,1.0,2.0,55.0
7th Phase JP Nagar,750.0,1.0,2.0,1.0,47.0
Sarjapur  Road,702.0,1.0,0.0,1.0,35.8
Attibele,1700.0,3.0,1.0,3.0,65.0
Ramamurthy Nagar,1208.0,2.0,2.0,3.0,43.5
Brookefield,1589.0,3.0,2.0,3.0,74.0
Yelahanka New Town,1426.0,2.0,2.0,3.0,61.5
Green Glen Layout,1885.0,3.0,2.0,3.0,135.0
Old Madras Road,935.0,2.0,0.0,2.0,37.77
Old Madras Road,1171.0,2.0,2.0,2.0,73.0
Budigere,1820.0,3.0,2.0,3.0,95.0
Raja Rajeshwari Nagar,1580.0,2.0,2.0,3.0,66.85
Whitefield,1452.0,2.0,2.0,3.0,46.29
Hennur Road,1445.0,2.0,1.0,3.0,89.56
Kanakpura Road,1100.0,3.0,2.0,3.0,53.0
Kothanur,1140.0,2.0,2.0,2.0,56.0
Rachenahalli,2600.0,3.0,2.0,3.0,160.0
Jakkur,1473.0,2.0,1.0,2.0,85.0
Hoodi,1660.0,3.0,2.0,3.0,128.0
Malleshwaram,2475.0,4.0,3.0,3.0,340.0
R.T. Nagar,1080.0,2.0,1.0,2.0,48.0
Electronic City,1521.0,2.0,2.0,3.0,57.5
7th Phase JP Nagar,1050.0,2.0,1.0,2.0,42.0
Thanisandra,1430.0,2.0,2.0,3.0,51.48
Uttarahalli,1000.0,2.0,2.0,2.0,39.5
Bannerghatta Road,1630.0,3.0,3.0,3.0,68.0
BTM 2nd Stage,1200.0,2.0,2.0,2.0,70.0
Ambalipura,1650.0,3.0,3.0,3.0,100.0
Ramagondanahalli,1200.0,3.0,1.0,3.0,56.1
Begur Road,2500.0,6.0,0.0,4.0,122.5
Haralur Road,1140.0,2.0,2.0,2.0,43.0
Nagarbhavi,1635.0,3.0,3.0,3.0,85.0
HSR Layout,1120.0,2.0,1.0,2.0,70.0
Harlur,2137.0,3.0,2.0,3.0,110.0
Hennur Road,973.0,2.0,1.0,2.0,50.74
Kundalahalli,1724.0,3.0,1.0,3.0,146.0
Banashankari,1020.0,2.0,2.0,2.0,40.79
Electronic City,750.0,1.0,1.0,1.0,35.0
Ramagondanahalli,2787.0,5.0,2.0,4.0,220.0
Electronics City Phase 1,891.0,2.0,1.0,2.0,24.95
Kothanur,1787.0,3.0,2.0,3.0,120.0
Sarjapur  Road,1320.0,2.0,2.0,2.0,110.0
Yeshwanthpur,1692.0,3.0,3.0,3.0,108.0
Bannerghatta Road,1400.0,3.0,2.0,3.0,69.0
Sarjapur  Road,1115.0,2.0,1.0,2.0,50.0
Whitefield,1370.0,2.0,2.0,2.0,56.0
Whitefield,1050.0,2.0,3.0,2.0,43.0
Sarjapur  Road,1200.0,2.0,2.0,3.0,44.0
Sarjapur  Road,1800.0,3.0,2.0,3.0,128.0
Green Glen Layout,1625.0,3.0,2.0,3.0,70.0
Electronics City Phase 1,1032.0,2.0,1.0,2.0,31.99
Whitefield,1496.0,2.0,1.0,3.0,71.81
Kundalahalli,1500.0,3.0,2.0,3.0,50.0
Electronic City Phase II,1125.0,2.0,1.0,2.0,32.63
Hennur Road,1482.0,2.0,1.0,3.0,83.73
Yelahanka,1355.0,2.0,3.0,3.0,75.0
Akshaya Nagar,1200.0,2.0,2.0,2.0,45.0
5th Phase JP Nagar,812.0,2.0,1.0,2.0,42.0
Yelahanka,3175.0,4.0,1.0,4.0,156.0
Marathahalli,1360.0,2.0,1.0,2.0,101.0
Hegde Nagar,1835.0,3.0,3.0,3.0,88.0
Rachenahalli,1756.0,3.0,2.0,3.0,110.0
8th Phase JP Nagar,1296.0,2.0,2.0,3.0,51.83
Haralur Road,1300.0,2.0,1.0,2.0,75.0
Electronic City,1210.0,2.0,1.0,2.0,55.0
Hormavu,1310.0,2.0,2.0,2.0,67.0
Raja Rajeshwari Nagar,1050.0,2.0,2.0,2.0,37.0
Banashankari,2400.0,4.0,3.0,4.0,500.0
Electronic City Phase II,1140.0,2.0,1.0,2.0,34.0
Varthur,1210.0,2.0,2.0,2.0,54.0
Kasavanhalli,2035.0,3.0,2.0,3.0,142.0
Sarjapur,633.0,1.0,1.0,1.0,17.09
Varthur,1112.0,2.0,2.0,2.0,40.0
Sarjapur  Road,2275.0,4.0,2.0,3.0,187.0
Kundalahalli,1047.0,2.0,2.0,2.0,91.0
Bannerghatta Road,905.0,2.0,1.0,2.0,58.0
JP Nagar,1500.0,2.0,1.0,3.0,108.0
Hennur Road,1305.0,2.0,1.0,3.0,77.0
Jigani,1245.0,3.0,3.0,3.0,66.0
Hosa Road,625.0,1.0,1.0,1.0,43.68
Kundalahalli,1724.0,3.0,2.0,3.0,128.0
Sarjapur  Road,1270.0,2.0,1.0,3.0,54.0
Jakkur,1485.0,3.0,2.0,3.0,72.0
7th Phase JP Nagar,990.0,2.0,2.0,2.0,50.0
TC Palaya,1200.0,2.0,0.0,3.0,66.0
Kothanur,1185.0,2.0,2.0,2.0,59.0
Yelahanka,1756.0,3.0,2.0,3.0,125.0
Chandapura,520.0,1.0,1.0,1.0,14.04
Whitefield,1216.0,2.0,1.0,2.0,72.0
Sarjapur  Road,1026.0,2.0,2.0,2.0,60.8
Sarjapur  Road,3335.0,4.0,3.0,4.0,300.0
Kodichikkanahalli,2700.0,4.0,2.0,5.0,125.0
Kanakpura Road,1320.0,2.0,1.0,3.0,39.6
Kalena Agrahara,1804.0,3.0,2.0,3.0,155.0
HSR Layout,1140.0,2.0,2.0,2.0,46.0
Hebbal,2375.0,4.0,2.0,4.0,189.0
TC Palaya,1152.0,2.0,2.0,2.0,55.0
Thanisandra,965.0,2.0,1.0,2.0,54.0
Hennur Road,1672.0,3.0,2.0,3.0,86.0
Panathur,1075.0,2.0,2.0,2.0,60.0
Hebbal,1420.0,2.0,1.0,2.0,99.26
Yeshwanthpur,1169.0,2.0,2.0,2.0,64.08
Devanahalli,1290.0,2.0,1.0,3.0,62.0
Kengeri,1160.0,2.0,2.0,2.0,40.6
Mysore Road,1500.0,3.0,2.0,3.0,70.0
Electronic City Phase II,1310.0,2.0,1.0,3.0,37.84
Kanakpura Road,1300.0,2.0,3.0,3.0,69.0
Kadugodi,1875.0,2.0,1.0,3.0,110.0
Hulimavu,1260.0,2.0,1.0,3.0,82.0
Kengeri,2500.0,4.0,3.0,5.0,100.0
Begur Road,1241.0,2.0,1.0,2.0,64.0
Sarjapur  Road,1025.0,2.0,2.0,2.0,45.5
Electronic City,1070.0,2.0,1.0,2.0,60.0
Kanakpura Road,2000.0,3.0,3.0,3.0,105.0
Malleshwaram,1400.0,2.0,1.0,2.0,190.0
Sarjapur  Road,1216.0,2.0,2.0,2.0,70.0
Hegde Nagar,3500.0,5.0,2.0,4.0,450.0
Vidyaranyapura,3150.0,7.0,3.0,7.0,375.0
Kanakpura Road,1200.0,2.0,0.0,2.0,62.0
Marathahalli,1026.0,2.0,1.0,2.0,50.18
Hulimavu,450.0,1.0,1.0,1.0,20.0
KR Puram,1205.0,2.0,1.0,2.0,45.79
Anekal,420.0,1.0,1.0,1.0,12.5
Anekal,614.0,1.0,1.0,2.0,28.0
Yelahanka,1408.0,2.0,2.0,2.0,58.0
Subramanyapura,1223.0,2.0,2.0,3.0,42.81
Hegde Nagar,2162.03,4.0,2.0,3.0,129.0
Channasandra,1065.0,2.0,1.0,2.0,36.0
Attibele,400.0,1.0,1.0,1.0,10.25
Bannerghatta Road,1465.0,2.0,1.0,3.0,75.0
Kanakpura Road,900.0,2.0,1.0,2.0,41.0
Marathahalli,1800.0,3.0,2.0,3.0,95.0
Electronic City Phase II,1400.0,2.0,2.0,3.0,40.43
Indira Nagar,1650.0,3.0,1.0,3.0,150.0
KR Puram,1827.0,3.0,2.0,3.0,97.0
Mysore Road,883.0,2.0,1.0,2.0,37.0
Kengeri,550.0,1.0,1.0,1.0,16.75
Electronic City,1400.0,2.0,1.0,3.0,40.44
Kanakapura,1290.0,2.0,3.0,3.0,38.69
Raja Rajeshwari Nagar,1021.0,3.0,2.0,3.0,59.0
Whitefield,1158.0,2.0,1.0,2.0,55.0
Nagarbhavi,1400.0,2.0,2.0,3.0,135.0
JP Nagar,1520.0,3.0,2.0,3.0,125.0
Thanisandra,777.0,1.0,0.0,1.0,38.46
Yelahanka,1101.0,2.0,2.0,2.0,37.0
Hebbal,1252.0,2.0,1.0,2.0,92.0
Marathahalli,1650.0,3.0,2.0,3.0,85.0
Marathahalli,1270.0,2.0,2.0,2.0,80.0
Tumkur Road,992.0,2.0,1.0,2.0,70.0
Bisuvanahalli,1075.0,2.0,1.0,3.0,41.49
Electronic City,1190.0,2.0,1.0,2.0,42.0
Sarjapur  Road,1814.0,3.0,3.0,3.0,63.0
Kanakpura Road,1843.0,3.0,2.0,3.0,95.0
Whitefield,1396.0,3.0,1.0,3.0,74.0
Ramamurthy Nagar,1050.0,2.0,2.0,2.0,37.8
Yelahanka,1104.0,2.0,2.0,2.0,58.0
Hennur Road,1165.0,2.0,1.0,2.0,67.0
Kudlu,1027.0,2.0,2.0,2.0,44.0
Hormavu,1310.0,2.0,3.0,2.0,60.0
Electronic City,1150.0,2.0,1.0,2.0,38.08
Thanisandra,2019.0,3.0,1.0,3.0,70.67
Varthur,986.0,2.0,1.0,2.0,31.0
Yelahanka,1325.0,2.0,2.0,3.0,58.0
Banashankari,1260.0,2.0,3.0,2.0,75.0
Bellandur,1665.0,3.0,0.0,3.0,85.0
Subramanyapura,1800.0,3.0,0.0,3.0,80.0
Harlur,1197.0,2.0,1.0,2.0,75.0
Thanisandra,1241.0,2.0,1.0,3.0,68.0
Kasavanhalli,1747.0,3.0,1.0,3.0,110.0
Ramagondanahalli,1475.0,2.0,2.0,3.0,55.0
Hennur Road,980.0,2.0,1.0,2.0,51.0
Sarjapur  Road,1112.0,2.0,1.0,2.0,62.0
Electronic City,550.0,1.0,1.0,2.0,16.0
Hennur,1830.0,2.0,3.0,3.0,113.0
Yelahanka,1175.0,2.0,1.0,2.0,67.77
Whitefield,1175.0,2.0,1.0,2.0,41.0
Hennur Road,1232.0,2.0,1.0,2.0,80.0
5th Phase JP Nagar,1010.0,2.0,2.0,2.0,57.0
Sarjapur  Road,1273.0,2.0,2.0,2.0,60.0
Electronic City Phase II,1252.0,2.0,1.0,3.0,65.0
Yelahanka,1322.0,2.0,1.0,2.0,77.9
7th Phase JP Nagar,1000.0,1.0,1.0,1.0,60.0
Harlur,1755.0,3.0,2.0,3.0,117.0
Electronic City Phase II,1135.0,2.0,2.0,2.0,46.0
Hoodi,3250.0,5.0,2.0,5.0,395.0
Kanakpura Road,1100.0,2.0,1.0,3.0,53.0
Electronic City Phase II,1305.0,3.0,1.0,3.0,65.0
Uttarahalli,1125.0,1.0,2.0,2.0,45.0
KR Puram,1075.0,2.0,2.0,2.0,32.25
Thanisandra,2999.97,6.0,0.0,6.0,110.0
Kadugodi,1150.0,2.0,2.0,2.0,42.0
Hennur Road,1085.0,2.0,1.0,2.0,43.4
Hebbal Kempapura,1785.0,3.0,0.0,3.0,165.0
Malleshwaram,2475.0,4.0,3.0,3.0,300.0
Bannerghatta Road,1920.0,3.0,3.0,3.0,122.0
Thanisandra,760.0,1.0,2.0,1.0,50.4
Sahakara Nagar,1201.0,2.0,3.0,2.0,80.0
Electronic City,1615.0,3.0,2.0,3.0,97.0
HSR Layout,1289.0,2.0,0.0,2.0,70.0
Kasavanhalli,1377.0,2.0,2.0,2.0,80.0
Thanisandra,663.0,1.0,0.0,1.0,32.82
Electronic City,1165.0,2.0,1.0,2.0,33.65
Talaghattapura,3554.0,4.0,1.0,3.0,340.0
Thanisandra,1260.0,2.0,1.0,2.0,45.5
Thanisandra,1801.0,3.0,2.0,3.0,115.0
Whitefield,1315.0,2.0,3.0,2.0,55.0
Uttarahalli,1308.0,2.0,3.0,3.0,53.0
Thanisandra,3671.0,4.0,1.0,4.0,220.0
Hoodi,2144.0,3.0,2.0,3.0,140.0
Balagere,1205.0,2.0,1.0,2.0,67.0
Uttarahalli,1160.0,2.0,2.0,2.0,40.58
Kanakpura Road,1843.0,3.0,2.0,3.0,90.0
R.T. Nagar,1500.0,2.0,2.0,2.0,45.0
Panathur,1210.0,2.0,2.0,2.0,69.0
TC Palaya,1126.0,2.0,1.0,2.0,39.4
Whitefield,1451.0,2.0,2.0,3.0,46.4
Hennur Road,950.0,2.0,1.0,2.0,55.0
Bellandur,960.0,2.0,2.0,2.0,48.0
Ambalipura,1607.0,2.0,2.0,3.0,112.0
Kanakpura Road,900.0,2.0,1.0,2.0,46.29
Hosa Road,1708.0,3.0,0.0,4.0,64.05
Yeshwanthpur,2500.0,5.0,2.0,6.0,185.0
Bellandur,1690.0,2.0,2.0,3.0,116.0
Haralur Road,1243.0,2.0,2.0,2.0,46.0
Haralur Road,1890.0,3.0,2.0,3.0,84.0
Electronic City Phase II,1165.0,2.0,1.0,2.0,33.64
Old Madras Road,1630.0,3.0,2.0,3.0,110.0
Whitefield,1063.0,2.0,1.0,2.0,42.52
Kanakpura Road,1299.0,2.0,1.0,2.0,89.63
Panathur,1343.0,2.0,1.0,2.0,76.0
Electronics City Phase 1,1330.0,2.0,2.0,3.0,44.0
Kothanur,1581.0,3.0,3.0,3.0,76.0
Balagere,1205.0,2.0,1.0,2.0,79.0
Sarjapur  Road,1157.0,2.0,1.0,3.0,69.0
Kanakapura,825.0,1.0,0.0,1.0,35.475
Sarjapur  Road,1000.0,2.0,2.0,2.0,40.0
Yelahanka,602.0,1.0,1.0,1.0,33.0
Hoodi,1108.0,2.0,0.0,2.0,66.46
Sarjapur,1451.0,2.0,1.0,2.0,87.0
Raja Rajeshwari Nagar,1196.0,2.0,2.0,2.0,40.54
Kanakpura Road,850.0,1.0,1.0,1.0,37.32
Kudlu,720.0,1.0,1.0,1.0,33.0
Thanisandra,1573.0,3.0,2.0,3.0,115.0
Sarjapur  Road,1026.0,2.0,1.0,2.0,60.8
CV Raman Nagar,1400.0,2.0,2.0,3.0,78.0
Electronic City Phase II,1400.0,2.0,2.0,3.0,40.44
Sarjapur  Road,1150.0,2.0,1.0,2.0,48.5
Raja Rajeshwari Nagar,1500.0,3.0,2.0,3.0,88.0
Malleshwaram,2400.0,3.0,2.0,3.0,380.0
Kothanur,1790.0,3.0,2.0,3.0,105.0
Ramagondanahalli,1125.0,2.0,2.0,2.0,75.0
Hennur,1830.5,3.0,0.0,3.0,84.205
Marathahalli,1100.0,2.0,1.0,2.0,50.0
7th Phase JP Nagar,1080.0,2.0,1.0,2.0,51.0
Thanisandra,1110.0,2.0,2.0,2.0,46.5
Kudlu,1027.0,2.0,2.0,2.0,44.0
Thigalarapalya,3122.0,6.0,2.0,4.0,250.0
Sarjapur  Road,1205.0,2.0,2.0,2.0,37.0
5th Phase JP Nagar,1450.0,2.0,2.0,3.0,73.0
Kalena Agrahara,1837.0,2.0,2.0,3.0,95.0
Whitefield,1346.0,2.0,1.0,2.0,76.01
Balagere,1012.0,2.0,1.0,2.0,68.0
Kaggadasapura,1500.0,2.0,2.0,3.0,60.0
Harlur,1197.0,2.0,1.0,2.0,79.9
Chandapura,1230.0,2.0,2.0,3.0,31.37
BTM 2nd Stage,1100.0,2.0,2.0,2.0,47.0
Hebbal Kempapura,3729.0,4.0,2.0,4.0,384.0
Sarjapur  Road,1600.0,3.0,1.0,3.0,120.0
Green Glen Layout,1715.0,3.0,3.0,3.0,120.0
Bannerghatta Road,2400.0,4.0,1.0,4.0,180.0
Ramagondanahalli,1151.0,2.0,2.0,2.0,42.5
Uttarahalli,1123.0,2.0,2.0,2.0,60.0
Whitefield,1276.0,2.0,1.0,2.0,69.5
Yelahanka,1315.0,2.0,3.0,2.0,77.0
R.T. Nagar,1325.0,2.0,2.0,2.0,52.0
Varthur,1600.0,3.0,2.0,3.0,63.2
Jakkur,1660.0,3.0,2.0,3.0,104.0
Kodichikkanahalli,1299.0,2.0,3.0,2.0,58.0
Haralur Road,953.0,2.0,1.0,2.0,90.0
Varthur,1000.0,1.0,1.0,2.0,65.0
Yelahanka,1075.0,2.0,1.0,3.0,33.53
Kanakpura Road,1450.0,3.0,3.0,3.0,51.0
Bellandur,950.0,1.0,1.0,1.0,40.0
Hennur Road,1140.0,2.0,2.0,2.0,56.0
Yelahanka,1430.0,3.0,1.0,3.0,61.0
Lakshminarayana Pura,1615.0,3.0,2.0,3.0,150.0
Kalena Agrahara,1180.0,2.0,2.0,2.0,85.0
Bellandur,850.0,2.0,1.0,2.0,45.0
Kothanur,1130.0,2.0,2.0,2.0,55.0
CV Raman Nagar,907.0,2.0,2.0,2.0,38.0
Hennur Road,1891.0,3.0,1.0,3.0,110.0
Hennur Road,1735.0,3.0,3.0,3.0,78.0
Bisuvanahalli,1075.0,2.0,1.0,3.0,33.0
Uttarahalli,1590.0,3.0,2.0,3.0,57.0
Devanahalli,1010.0,2.0,1.0,2.0,58.0
Electronic City,1221.0,2.0,2.0,2.0,68.0
Banashankari,2400.0,4.0,3.0,4.0,470.0
Hoodi,1108.0,2.0,1.0,2.0,87.48
Sarjapur  Road,1370.0,2.0,1.0,2.0,70.0
Bhoganhalli,1277.0,2.0,1.0,2.0,79.89
Horamavu Agara,1213.0,2.0,2.0,2.0,38.1
Sarjapur,2400.0,3.0,3.0,4.0,140.0
Electronics City Phase 1,1321.0,2.0,0.0,3.0,40.0
Kanakpura Road,1570.0,3.0,2.0,3.0,68.0
Whitefield,1317.0,2.0,2.0,2.0,52.0
Lakshminarayana Pura,1195.0,2.0,1.0,2.0,75.0
Whitefield,2858.0,4.0,0.0,4.0,137.0
Budigere,1820.0,3.0,2.0,3.0,95.5
Kanakpura Road,1450.0,3.0,3.0,3.0,53.6
Whitefield,1615.0,3.0,0.0,3.0,96.9
Nagarbhavi,2200.0,2.0,3.0,3.0,99.0
Subramanyapura,985.0,2.0,1.0,2.0,62.5
Electronics City Phase 1,1116.0,2.0,1.0,2.0,33.0
Attibele,656.0,2.0,1.0,2.0,25.0
Kaggadasapura,1105.0,2.0,1.0,2.0,39.5
Whitefield,1220.0,2.0,1.0,2.0,55.0
Hoodi,1400.0,3.0,2.0,3.0,74.0
Uttarahalli,1000.0,2.0,1.0,2.0,35.0
Bannerghatta Road,1660.0,3.0,3.0,3.0,80.0
Uttarahalli,1330.0,2.0,1.0,3.0,57.0
Old Madras Road,1165.0,2.0,1.0,2.0,52.0
Budigere,1153.0,2.0,2.0,2.0,56.0
Bannerghatta Road,1270.0,2.0,2.0,2.0,45.0
Bellandur,1454.0,2.0,1.0,2.0,90.0
Whitefield,1116.0,2.0,3.0,2.0,48.76
Sarjapur  Road,1346.0,2.0,1.0,2.0,74.03
JP Nagar,1405.0,2.0,1.0,2.0,99.0
Doddathoguru,1100.0,2.0,2.0,2.0,50.0
Uttarahalli,1125.0,2.0,1.0,2.0,47.0
Doddathoguru,940.0,2.0,1.0,2.0,32.9
Hosa Road,1063.0,2.0,1.0,2.0,32.79
Brookefield,1382.0,2.0,2.0,2.0,84.5
Harlur,936.0,2.0,1.0,2.0,45.0
KR Puram,1400.0,2.0,3.0,3.0,60.0
Sarjapur  Road,475.0,1.0,1.0,1.0,26.0
Kudlu,1162.0,2.0,1.0,2.0,52.0
Hosa Road,1161.0,2.0,1.0,2.0,48.75
Green Glen Layout,1623.29,2.0,2.0,3.0,105.0
Brookefield,1260.0,2.0,1.0,2.0,70.0
Budigere,705.0,1.0,0.0,1.0,34.545
Electronic City,1200.0,3.0,2.0,3.0,150.0
Nagarbhavi,1100.0,2.0,2.0,2.0,46.2
Whitefield,1400.0,2.0,3.0,3.0,56.0
Ramagondanahalli,2257.0,3.0,2.0,3.0,155.0
Budigere,1153.0,2.0,2.0,2.0,56.5
Sarjapur  Road,1197.0,2.0,1.0,2.0,56.86
Hoodi,1837.0,3.0,1.0,3.0,110.0
Bellandur,1830.0,3.0,3.0,3.0,91.86
Green Glen Layout,1715.0,3.0,3.0,3.0,115.0
Electronic City,970.0,2.0,1.0,2.0,35.0
Hebbal Kempapura,1200.0,3.0,2.0,4.0,148.0
Vidyaranyapura,2400.0,5.0,1.0,4.0,135.0
Sarjapur  Road,3040.0,4.0,2.0,4.0,135.0
Raja Rajeshwari Nagar,1168.0,2.0,1.0,2.0,66.0
Begur Road,1160.0,2.0,2.0,2.0,36.54
Ramamurthy Nagar,935.0,2.0,2.0,2.0,39.0
Uttarahalli,1165.0,1.0,0.0,2.0,42.09
Kalena Agrahara,1510.0,3.0,2.0,3.0,78.0
Thanisandra,1305.0,2.0,2.0,2.0,90.0
Hulimavu,1231.0,2.0,1.0,2.0,84.5
Yeshwanthpur,2500.0,3.0,3.0,3.0,138.0
Whitefield,1140.0,2.0,3.0,2.0,55.0
Kanakpura Road,525.0,1.0,1.0,1.0,30.0
Whitefield,1295.0,2.0,1.0,2.0,64.5
Hormavu,1020.0,2.0,2.0,2.0,45.75
Old Airport Road,3504.0,4.0,0.0,4.0,262.0
Vidyaranyapura,1100.0,2.0,1.0,2.0,41.0
Sarjapur,3508.0,4.0,1.0,4.0,386.0
Kalena Agrahara,1354.0,2.0,2.0,2.0,70.0
Basavangudi,2453.0,3.0,2.0,4.0,250.0
7th Phase JP Nagar,1680.0,2.0,3.0,3.0,92.0
Electronics City Phase 1,1205.0,2.0,2.0,2.0,60.0
Raja Rajeshwari Nagar,1400.0,2.0,2.0,3.0,86.0
Electronic City,1500.0,3.0,1.0,3.0,73.0
Bannerghatta Road,1520.0,2.0,3.0,3.0,80.0
Kadugodi,1762.0,3.0,3.0,3.0,109.0
Budigere,1153.0,2.0,2.0,2.0,58.0
Yelahanka,2650.0,4.0,1.0,4.0,223.0
Jakkur,3295.0,3.0,3.0,3.0,310.0
5th Phase JP Nagar,2500.0,8.0,3.0,7.0,95.0
Yelahanka,1355.0,2.0,2.0,3.0,51.5
8th Phase JP Nagar,1275.0,3.0,2.0,3.0,45.0
Bannerghatta Road,1270.0,2.0,1.0,3.0,73.0
Bhoganhalli,2119.0,4.0,2.0,4.0,111.0
Hebbal Kempapura,1600.0,3.0,3.0,3.0,170.0
Kudlu Gate,1320.0,2.0,2.0,3.0,50.0
Whitefield,1200.0,2.0,3.0,2.0,70.0
Electronic City,995.0,2.0,1.0,2.0,48.0
Yelahanka,567.0,1.0,1.0,1.0,25.0
Rajaji Nagar,1718.0,3.0,2.0,2.0,275.0
Green Glen Layout,1715.0,3.0,2.0,3.0,105.0
Bannerghatta Road,1846.0,3.0,2.0,3.0,120.0
Whitefield,1015.0,2.0,3.0,2.0,56.0
Thanisandra,1100.0,2.0,1.0,2.0,36.0
Haralur Road,1230.0,2.0,1.0,2.0,67.65
Uttarahalli,1260.0,2.0,2.0,2.0,55.0
Jakkur,1950.0,3.0,2.0,3.0,131.0
Mahadevpura,1236.0,2.0,1.0,2.0,58.0
R.T. Nagar,1800.0,3.0,0.0,4.0,120.0
Chandapura,1305.0,3.0,1.0,3.0,33.28
Uttarahalli,1284.0,2.0,2.0,2.0,53.36
Chikkalasandra,1325.0,2.0,1.0,2.0,59.0
Kudlu Gate,1183.0,2.0,1.0,2.0,79.54
Electronic City,1342.0,2.0,1.0,2.0,90.0
Brookefield,1206.0,2.0,0.0,2.0,90.0
Hebbal,2790.0,4.0,3.0,4.0,198.0
Hebbal,1162.0,2.0,1.0,2.0,59.0
Rajaji Nagar,1763.0,3.0,2.0,2.0,240.0
Uttarahalli,1150.0,2.0,1.0,2.0,45.99
Chikkalasandra,1290.0,2.0,2.0,2.0,72.0
Banashankari,1040.0,2.0,1.0,3.0,109.0
Yeshwanthpur,1160.0,2.0,2.0,2.0,64.08
Sarjapur  Road,1750.0,3.0,1.0,4.0,185.0
Electronic City,1320.0,2.0,1.0,3.0,38.12
Electronics City Phase 1,891.0,2.0,1.0,2.0,26.0
Chandapura,1323.0,2.0,1.0,3.0,42.0
Vittasandra,1404.0,2.0,1.0,2.0,67.5
Dodda Nekkundi,1370.0,2.0,2.0,2.0,60.0
Uttarahalli,1385.0,2.0,2.0,3.0,48.48
Mysore Road,1175.0,2.0,2.0,2.0,86.68
Hosa Road,1893.0,3.0,2.0,3.0,130.0
Whitefield,1430.0,3.0,2.0,3.0,52.0
CV Raman Nagar,1392.0,2.0,1.0,2.0,110.0
Kanakpura Road,1938.0,3.0,3.0,3.0,105.0
Jakkur,1432.0,2.0,1.0,2.0,85.0
CV Raman Nagar,1480.0,3.0,2.0,3.0,65.0
Kanakpura Road,1843.0,3.0,2.0,3.0,96.2
Hulimavu,1916.0,2.0,1.0,3.0,150.0
Hennur,1255.0,2.0,1.0,2.0,55.5
Old Madras Road,2640.0,2.0,1.0,2.0,170.0
Bommanahalli,1160.0,2.0,3.0,2.0,53.0
Lakshminarayana Pura,1200.0,2.0,1.0,2.0,80.0
7th Phase JP Nagar,1100.0,2.0,1.0,2.0,44.0
Ramagondanahalli,1500.0,3.0,3.0,3.0,100.0
Electronic City Phase II,1336.0,2.0,3.0,3.0,50.35
Hebbal,1294.0,2.0,1.0,2.0,115.0
Rachenahalli,1550.0,3.0,2.0,3.0,68.5
Whitefield,1216.0,2.0,1.0,2.0,75.0
7th Phase JP Nagar,1430.0,2.0,1.0,3.0,102.0
Hoodi,1660.0,3.0,2.0,3.0,125.0
Thanisandra,1430.0,2.0,3.0,3.0,56.0
Hennur Road,1470.0,2.0,1.0,3.0,75.0
Jalahalli,1045.0,2.0,1.0,2.0,76.77
Doddathoguru,1382.0,3.0,1.0,3.0,65.0
BTM 2nd Stage,930.0,2.0,2.0,2.0,46.0
Sarjapur  Road,1660.0,2.0,2.0,3.0,116.0
Whitefield,1010.0,2.0,1.0,3.0,45.0
Brookefield,3050.0,4.0,0.0,4.0,130.0
Dodda Nekkundi,1200.0,2.0,2.0,2.0,71.0
Budigere,1636.0,3.0,2.0,3.0,88.0
Rajaji Nagar,2367.0,3.0,2.0,3.0,320.0
Budigere,1153.0,2.0,2.0,2.0,56.55
