location,total_sqft,bath,balcony,bhk,price,price_per_square_foot
Kaggadasapura,1175.0,2.0,2.0,2.0,50.0,0.0425531914893617
Old Airport Road,1184.0,2.0,1.0,2.0,78.0,0.06587837837837837
Yelahanka,1200.0,2.0,2.0,2.0,60.0,0.05
Rajaji Nagar,2400.0,5.0,1.0,5.0,408.0,0.17
Uttarahalli,1000.0,2.0,0.0,2.0,52.0,0.052
Yelahanka,1705.0,3.0,2.0,3.0,85.0,0.04985337243401759
Tumkur Road,1060.0,2.0,2.0,3.0,58.3,0.055
Varthur,1402.0,2.0,2.0,2.0,95.0,0.06776034236804565
Whitefield,2280.0,4.0,2.0,3.0,125.0,0.05482456140350877
5th Phase JP Nagar,1080.0,2.0,1.0,2.0,53.0,0.049074074074074076
Begur Road,1100.0,2.0,2.0,2.0,42.6,0.03872727272727273
Sarjapur  Road,2500.0,4.0,3.0,4.0,225.0,0.09
Bannerghatta Road,1200.0,2.0,2.0,2.0,78.0,0.065
Begur Road,1565.0,2.0,2.0,3.0,57.91,0.03700319488817891
Kothanur,1581.0,3.0,3.0,3.0,76.0,0.0480708412397217
Whitefield,2882.0,5.0,1.0,4.0,200.0,0.06939625260235947
Sarjapur,950.0,2.0,2.0,2.0,35.0,0.03684210526315789
Electronic City,1140.0,2.0,1.0,2.0,32.92,0.02887719298245614
Sarjapur,3009.0,3.0,2.0,3.0,330.0,0.10967098703888335
Chandapura,800.0,1.0,2.0,2.0,30.0,0.0375
Kanakpura Road,1220.0,2.0,2.0,2.0,60.0,0.04918032786885246
Sarjapur  Road,2289.0,3.0,2.0,3.0,178.0,0.07776321537789428
Whitefield,1170.0,2.0,1.0,2.0,56.0,0.04786324786324787
Thanisandra,1698.0,3.0,2.0,3.0,125.0,0.07361601884570082
Electronic City Phase II,2187.5,4.0,0.0,4.0,105.0,0.048
Ambalipura,1060.0,2.0,1.0,2.0,58.5,0.05518867924528302
Somasundara Palya,1185.0,2.0,2.0,2.0,75.0,0.06329113924050633
Vittasandra,1404.0,2.0,1.0,2.0,72.0,0.05128205128205128
Electronic City Phase II,1252.0,2.0,1.0,2.0,67.0,0.05351437699680511
Bannerghatta Road,1885.0,3.0,1.0,3.0,125.0,0.06631299734748011
Hormavu,980.0,2.0,2.0,2.0,42.0,0.04285714285714286
Rajaji Nagar,2500.0,3.0,3.0,3.0,340.0,0.136
Banashankari,1420.0,3.0,1.0,3.0,66.0,0.04647887323943662
Kaggadasapura,3000.0,4.0,0.0,4.0,130.0,0.043333333333333335
Bhoganhalli,970.0,2.0,1.0,2.0,52.5,0.05412371134020619
Electronic City,1125.0,2.0,1.0,2.0,32.49,0.028880000000000003
Whitefield,1639.5,3.0,0.0,3.0,92.63,0.05649893260140287
Ramagondanahalli,1635.0,3.0,1.0,3.0,57.0,0.03486238532110092
Harlur,3425.0,3.0,1.0,3.0,320.0,0.09343065693430656
Hennur Road,2950.0,4.0,3.0,4.0,253.0,0.08576271186440677
Jalahalli,1200.0,2.0,1.0,1.0,66.0,0.055
Yeshwanthpur,1166.0,2.0,1.0,2.0,64.08,0.05495711835334477
Rajaji Nagar,2390.0,3.0,1.0,3.0,372.0,0.15564853556485356
Thanisandra,1732.0,3.0,1.0,3.0,85.73,0.049497690531177835
Whitefield,1390.0,2.0,1.0,2.0,72.0,0.051798561151079135
Kengeri,416.0,1.0,1.0,1.0,17.19,0.04132211538461539
Yelahanka,1350.0,2.0,3.0,3.0,85.0,0.06296296296296296
Bannerghatta Road,1453.0,2.0,2.0,3.0,73.0,0.05024088093599449
Thanisandra,1226.0,2.0,1.0,2.0,65.0,0.05301794453507341
Hegde Nagar,1168.0,2.0,1.0,3.0,68.0,0.05821917808219178
Whitefield,1634.0,3.0,2.0,3.0,68.0,0.0416156670746634
Hormavu,860.0,2.0,0.0,2.0,56.0,0.06511627906976744
Whitefield,1190.0,2.0,1.0,2.0,70.0,0.058823529411764705
JP Nagar,1133.0,2.0,1.0,2.0,33.99,0.030000000000000002
Kodichikkanahalli,976.0,2.0,1.0,2.0,50.0,0.05122950819672131
Yelahanka,1590.0,2.0,2.0,3.0,54.0,0.033962264150943396
Yelahanka,1633.0,3.0,2.0,3.0,110.0,0.06736068585425597
Ramagondanahalli,1151.0,2.0,2.0,2.0,46.0,0.03996524761077324
Uttarahalli,1037.0,2.0,1.0,2.0,36.0,0.03471552555448409
Thanisandra,1188.0,2.0,1.0,2.0,36.0,0.030303030303030304
Thigalarapalya,2215.0,4.0,2.0,3.0,162.0,0.07313769751693003
Hennur,1255.0,2.0,2.0,2.0,54.5,0.04342629482071713
Hormavu,1075.0,2.0,1.0,2.0,53.7,0.04995348837209303
Harlur,2569.0,5.0,3.0,4.0,180.0,0.07006617360840794
Kudlu Gate,1183.0,2.0,1.0,2.0,79.54,0.06723584108199493
HSR Layout,1100.0,2.0,2.0,2.0,44.0,0.04
Jakkur,1291.0,2.0,1.0,2.0,75.0,0.05809450038729667
Hennur,1150.0,3.0,2.0,3.0,80.0,0.06956521739130435
Electronic City,1060.0,2.0,1.0,2.0,55.0,0.05188679245283019
7th Phase JP Nagar,1575.0,2.0,2.0,3.0,110.0,0.06984126984126984
Mahadevpura,1236.0,2.0,1.0,2.0,58.0,0.04692556634304207
Ramamurthy Nagar,1350.0,2.0,2.0,3.0,39.0,0.028888888888888888
Malleshwaram,2475.0,4.0,3.0,3.0,326.0,0.1317171717171717
Electronic City,1200.0,2.0,1.0,2.0,34.66,0.02888333333333333
Harlur,1225.0,2.0,2.0,2.0,56.0,0.045714285714285714
Thanisandra,1056.0,2.0,1.0,2.0,75.0,0.07102272727272728
9th Phase JP Nagar,1240.0,2.0,2.0,3.0,42.85,0.03455645161290323
Banashankari,1200.0,3.0,2.0,3.0,74.52,0.062099999999999995
Kudlu Gate,1850.0,3.0,2.0,3.0,110.0,0.05945945945945946
Chandapura,1185.0,2.0,2.0,3.0,30.22,0.02550210970464135
Jigani,918.0,2.0,2.0,2.0,56.0,0.06100217864923747
Lakshminarayana Pura,1200.0,2.0,2.0,2.0,80.0,0.06666666666666667
Sarjapur,2585.5,4.0,0.0,4.0,115.0,0.04447882421195127
CV Raman Nagar,1400.0,2.0,2.0,3.0,78.0,0.055714285714285716
Hosur Road,1345.0,2.0,2.0,2.0,106.0,0.07881040892193308
8th Phase JP Nagar,1510.0,2.0,3.0,2.0,80.0,0.052980132450331126
Malleshwaram,302.0,2.0,1.0,2.0,25.0,0.08278145695364239
Kanakpura Road,525.0,1.0,0.0,1.0,27.0,0.05142857142857143
Yelahanka,827.5,1.0,0.0,1.0,42.535,0.05140181268882175
Vidyaranyapura,1100.0,2.0,2.0,3.0,72.0,0.06545454545454546
Kanakpura Road,1100.0,3.0,2.0,3.0,53.0,0.04818181818181818
Hormavu,2282.0,4.0,0.0,4.0,115.0,0.050394390885188434
Sarjapur,2172.0,3.0,0.0,3.0,100.0,0.04604051565377532
8th Phase JP Nagar,3300.0,3.0,2.0,3.0,165.0,0.05
Uttarahalli,1245.0,2.0,2.0,3.0,43.58,0.03500401606425703
Kadugodi,1088.0,2.0,2.0,2.0,44.0,0.04044117647058824
Sahakara Nagar,1200.0,2.0,0.0,2.0,46.0,0.03833333333333333
TC Palaya,1995.0,3.0,1.0,3.0,100.0,0.05012531328320802
Haralur Road,1309.0,2.0,1.0,2.0,82.0,0.06264323911382735
7th Phase JP Nagar,2100.0,3.0,2.0,3.0,200.0,0.09523809523809523
Hebbal,3520.0,5.0,2.0,3.0,240.0,0.06818181818181818
5th Phase JP Nagar,1041.0,2.0,2.0,2.0,54.0,0.05187319884726225
Sarjapur  Road,1505.0,2.0,2.0,3.0,60.0,0.03986710963455149
Bellandur,1767.0,3.0,2.0,3.0,89.0,0.05036785512167515
Kengeri,1320.0,2.0,1.0,2.0,50.0,0.03787878787878788
Thanisandra,1245.0,2.0,1.0,2.0,83.05,0.06670682730923695
Haralur Road,1027.0,1.0,2.0,2.0,44.0,0.042843232716650435
Kanakpura Road,1100.0,3.0,2.0,3.0,58.0,0.05272727272727273
Ramagondanahalli,1610.0,2.0,1.0,3.0,112.0,0.06956521739130435
Kasavanhalli,1600.0,3.0,3.0,3.0,79.0,0.049375
Haralur Road,1243.0,2.0,2.0,2.0,46.0,0.03700724054706356
Kanakpura Road,1452.0,3.0,3.0,3.0,60.98,0.04199724517906336
Electronic City,1353.0,2.0,3.0,2.0,75.0,0.05543237250554324
Electronics City Phase 1,1750.0,3.0,2.0,3.0,58.0,0.03314285714285714
Sahakara Nagar,1270.0,2.0,1.0,2.0,96.0,0.07559055118110236
Thanisandra,2695.0,4.0,3.0,4.0,188.0,0.06975881261595547
Electronic City,660.0,1.0,0.0,2.0,18.0,0.02727272727272727
BTM 2nd Stage,1400.0,2.0,3.0,2.0,90.0,0.06428571428571428
Kanakpura Road,1700.0,3.0,2.0,3.0,75.0,0.04411764705882353
Kasavanhalli,1585.0,2.0,2.0,2.0,90.0,0.056782334384858045
Kothanur,1385.0,3.0,3.0,3.0,67.0,0.04837545126353791
Electronic City,1128.0,2.0,1.0,2.0,67.0,0.05939716312056738
HSR Layout,1203.0,2.0,2.0,2.0,60.0,0.04987531172069826
Hennur Road,1450.0,3.0,2.0,3.0,79.0,0.05448275862068966
Varthur,1105.0,2.0,3.0,2.0,38.0,0.034389140271493215
Channasandra,1200.0,2.0,1.0,2.0,46.13,0.038441666666666666
Jalahalli,1530.0,2.0,3.0,3.0,89.0,0.05816993464052288
Whitefield,1105.0,2.0,1.0,2.0,35.4,0.03203619909502262
Haralur Road,1243.0,2.0,2.0,2.0,46.0,0.03700724054706356
Old Madras Road,1530.0,3.0,2.0,3.0,76.34,0.04989542483660131
Whitefield,1270.0,2.0,1.0,2.0,94.0,0.07401574803149606
Bellandur,1830.0,3.0,3.0,3.0,89.0,0.048633879781420766
Chandapura,900.0,2.0,3.0,2.0,35.0,0.03888888888888889
Attibele,2400.0,2.0,2.0,4.0,250.0,0.10416666666666667
Bannerghatta Road,1450.0,2.0,2.0,3.0,78.0,0.05379310344827586
Begur Road,1200.0,2.0,2.0,2.0,44.4,0.037
Bommanahalli,1355.0,2.0,0.0,2.0,73.17,0.054
R.T. Nagar,2400.0,3.0,0.0,3.0,348.0,0.145
Koramangala,1355.0,2.0,2.0,2.0,95.0,0.07011070110701106
Electronic City,1070.0,2.0,1.0,2.0,57.0,0.05327102803738318
Bommasandra,842.0,2.0,2.0,2.0,30.0,0.035629453681710214
Bannerghatta Road,700.0,1.0,1.0,1.0,31.2,0.04457142857142857
Raja Rajeshwari Nagar,1196.0,2.0,2.0,2.0,40.54,0.03389632107023411
Budigere,1820.0,3.0,2.0,3.0,85.0,0.046703296703296704
Thanisandra,1185.0,2.0,2.0,2.0,43.5,0.03670886075949367
Varthur,2145.0,3.0,2.0,3.0,170.0,0.07925407925407925
Whitefield,1220.0,2.0,1.0,2.0,89.0,0.07295081967213114
Whitefield,1116.0,2.0,3.0,2.0,51.91,0.046514336917562724
Marathahalli,1449.0,3.0,2.0,3.0,110.0,0.0759144237405107
Electronic City,1700.0,3.0,2.0,3.0,90.0,0.052941176470588235
Hebbal,1920.0,3.0,2.0,3.0,150.0,0.078125
Hoodi,1447.0,3.0,2.0,2.0,76.0,0.0525224602626123
Kanakpura Road,1329.0,2.0,1.0,2.0,107.0,0.08051166290443942
Sarjapur  Road,1314.0,2.0,2.0,3.0,70.44,0.05360730593607306
Basavangudi,1214.0,3.0,0.0,6.0,220.0,0.1812191103789127
Hosa Road,1513.0,3.0,1.0,3.0,103.0,0.0680766688697951
Vittasandra,1246.0,2.0,1.0,2.0,67.5,0.05417335473515249
Kasavanhalli,1245.0,2.0,2.0,2.0,80.0,0.0642570281124498
Yelahanka New Town,1000.0,2.0,1.0,2.0,44.0,0.044
Chandapura,975.0,2.0,1.0,2.0,24.86,0.025497435897435895
Thanisandra,1261.0,2.0,1.0,3.0,80.0,0.063441712926249
Electronics City Phase 1,1080.0,2.0,2.0,2.0,46.0,0.04259259259259259
Bommasandra,1260.0,3.0,1.0,3.0,49.36,0.039174603174603174
HSR Layout,1590.0,2.0,2.0,3.0,135.0,0.08490566037735849
Horamavu Agara,1220.0,2.0,2.0,2.0,39.0,0.031967213114754096
Electronic City Phase II,1320.0,2.0,1.0,3.0,38.12,0.028878787878787875
Green Glen Layout,1750.0,3.0,2.0,3.0,105.0,0.06
Whitefield,1436.0,2.0,3.0,3.0,62.15,0.04327994428969359
TC Palaya,1200.0,2.0,0.0,3.0,66.0,0.055
Malleshwaram,1500.0,2.0,0.0,2.0,140.0,0.09333333333333334
Varthur,1560.0,3.0,2.0,3.0,90.0,0.057692307692307696
Whitefield,3758.0,3.0,1.0,3.0,300.0,0.07982969664715274
Bellandur,2400.0,3.0,2.0,3.0,115.0,0.04791666666666667
JP Nagar,3200.0,5.0,3.0,4.0,309.0,0.0965625
Yeshwanthpur,1195.0,2.0,2.0,2.0,100.0,0.08368200836820083
Yelahanka,1195.0,2.0,0.0,2.0,53.105,0.04443933054393305
Sarjapur  Road,2100.0,3.0,2.0,3.0,130.0,0.06190476190476191
Kudlu,1027.0,2.0,1.0,2.0,44.0,0.042843232716650435
Bommasandra,1365.0,3.0,1.0,3.0,52.82,0.038695970695970694
Yelahanka New Town,650.0,1.0,1.0,1.0,18.0,0.027692307692307693
Chandapura,1200.0,2.0,1.0,3.0,52.0,0.043333333333333335
7th Phase JP Nagar,1075.0,2.0,1.0,3.0,57.0,0.053023255813953486
Banashankari,1100.0,2.0,1.0,2.0,63.0,0.057272727272727274
Vittasandra,1246.0,2.0,1.0,2.0,67.5,0.05417335473515249
Bhoganhalli,1718.0,3.0,2.0,3.0,90.2,0.05250291036088475
Bisuvanahalli,1075.0,2.0,1.0,3.0,32.0,0.029767441860465118
Kanakpura Road,1041.0,2.0,1.0,2.0,36.44,0.03500480307396734
Hosur Road,1685.0,3.0,1.0,3.0,90.0,0.05341246290801187
Kanakpura Road,900.0,2.0,1.0,2.0,41.0,0.04555555555555556
Yelahanka New Town,600.0,2.0,2.0,2.0,80.0,0.13333333333333333
Vittasandra,1404.0,2.0,1.0,2.0,70.0,0.04985754985754986
Ramagondanahalli,1610.0,2.0,2.0,3.0,115.0,0.07142857142857142
Varthur,1760.0,2.0,1.0,2.0,85.0,0.048295454545454544
Kudlu,1110.0,2.0,1.0,2.0,46.0,0.04144144144144144
Rajaji Nagar,2415.0,3.0,2.0,3.0,399.0,0.16521739130434782
Harlur,1197.0,2.0,1.0,2.0,76.0,0.06349206349206349
Begur Road,644.0,1.0,1.0,1.0,32.0,0.049689440993788817
Bellandur,1251.0,2.0,3.0,2.0,47.0,0.037569944044764186
Kudlu,2100.0,3.0,1.0,4.0,114.0,0.054285714285714284
Hormavu,1206.0,2.0,1.0,2.0,55.0,0.04560530679933665
7th Phase JP Nagar,750.0,1.0,2.0,1.0,47.0,0.06266666666666666
Sarjapur  Road,702.0,1.0,0.0,1.0,35.8,0.05099715099715099
Attibele,1700.0,3.0,1.0,3.0,65.0,0.03823529411764706
Ramamurthy Nagar,1208.0,2.0,2.0,3.0,43.5,0.036009933774834434
Brookefield,1589.0,3.0,2.0,3.0,74.0,0.04657016991818754
Yelahanka New Town,1426.0,2.0,2.0,3.0,61.5,0.043127629733520335
Green Glen Layout,1885.0,3.0,2.0,3.0,135.0,0.07161803713527852
Old Madras Road,935.0,2.0,0.0,2.0,37.77,0.040395721925133694
Old Madras Road,1171.0,2.0,2.0,2.0,73.0,0.0623398804440649
Budigere,1820.0,3.0,2.0,3.0,95.0,0.0521978021978022
Raja Rajeshwari Nagar,1580.0,2.0,2.0,3.0,66.85,0.04231012658227848
Whitefield,1452.0,2.0,2.0,3.0,46.29,0.0318801652892562
Hennur Road,1445.0,2.0,1.0,3.0,89.56,0.06197923875432526
Kanakpura Road,1100.0,3.0,2.0,3.0,53.0,0.04818181818181818
Kothanur,1140.0,2.0,2.0,2.0,56.0,0.04912280701754386
Rachenahalli,2600.0,3.0,2.0,3.0,160.0,0.06153846153846154
Jakkur,1473.0,2.0,1.0,2.0,85.0,0.05770536320434488
Hoodi,1660.0,3.0,2.0,3.0,128.0,0.07710843373493977
Malleshwaram,2475.0,4.0,3.0,3.0,340.0,0.13737373737373737
R.T. Nagar,1080.0,2.0,1.0,2.0,48.0,0.044444444444444446
Electronic City,1521.0,2.0,2.0,3.0,57.5,0.03780407626561473
7th Phase JP Nagar,1050.0,2.0,1.0,2.0,42.0,0.04
Thanisandra,1430.0,2.0,2.0,3.0,51.48,0.036
Uttarahalli,1000.0,2.0,2.0,2.0,39.5,0.0395
Bannerghatta Road,1630.0,3.0,3.0,3.0,68.0,0.04171779141104295
BTM 2nd Stage,1200.0,2.0,2.0,2.0,70.0,0.058333333333333334
Ambalipura,1650.0,3.0,3.0,3.0,100.0,0.06060606060606061
Ramagondanahalli,1200.0,3.0,1.0,3.0,56.1,0.04675
Begur Road,2500.0,6.0,0.0,4.0,122.5,0.049
Haralur Road,1140.0,2.0,2.0,2.0,43.0,0.037719298245614034
Nagarbhavi,1635.0,3.0,3.0,3.0,85.0,0.05198776758409786
HSR Layout,1120.0,2.0,1.0,2.0,70.0,0.0625
Harlur,2137.0,3.0,2.0,3.0,110.0,0.05147402901263454
Hennur Road,973.0,2.0,1.0,2.0,50.74,0.05214799588900308
Kundalahalli,1724.0,3.0,1.0,3.0,146.0,0.08468677494199536
Banashankari,1020.0,2.0,2.0,2.0,40.79,0.03999019607843137
Electronic City,750.0,1.0,1.0,1.0,35.0,0.04666666666666667
Ramagondanahalli,2787.0,5.0,2.0,4.0,220.0,0.07893792608539649
Electronics City Phase 1,891.0,2.0,1.0,2.0,24.95,0.028002244668911335
Kothanur,1787.0,3.0,2.0,3.0,120.0,0.06715165081141578
Sarjapur  Road,1320.0,2.0,2.0,2.0,110.0,0.08333333333333333
Yeshwanthpur,1692.0,3.0,3.0,3.0,108.0,0.06382978723404255
Bannerghatta Road,1400.0,3.0,2.0,3.0,69.0,0.04928571428571429
Sarjapur  Road,1115.0,2.0,1.0,2.0,50.0,0.04484304932735426
Whitefield,1370.0,2.0,2.0,2.0,56.0,0.040875912408759124
Whitefield,1050.0,2.0,3.0,2.0,43.0,0.040952380952380955
Sarjapur  Road,1200.0,2.0,2.0,3.0,44.0,0.03666666666666667
Sarjapur  Road,1800.0,3.0,2.0,3.0,128.0,0.07111111111111111
Green Glen Layout,1625.0,3.0,2.0,3.0,70.0,0.043076923076923075
Electronics City Phase 1,1032.0,2.0,1.0,2.0,31.99,0.030998062015503876
Whitefield,1496.0,2.0,1.0,3.0,71.81,0.048001336898395724
Kundalahalli,1500.0,3.0,2.0,3.0,50.0,0.03333333333333333
Electronic City Phase II,1125.0,2.0,1.0,2.0,32.63,0.029004444444444447
Hennur Road,1482.0,2.0,1.0,3.0,83.73,0.05649797570850203
Yelahanka,1355.0,2.0,3.0,3.0,75.0,0.055350553505535055
Akshaya Nagar,1200.0,2.0,2.0,2.0,45.0,0.0375
5th Phase JP Nagar,812.0,2.0,1.0,2.0,42.0,0.05172413793103448
Yelahanka,3175.0,4.0,1.0,4.0,156.0,0.04913385826771653
Marathahalli,1360.0,2.0,1.0,2.0,101.0,0.07426470588235294
Hegde Nagar,1835.0,3.0,3.0,3.0,88.0,0.04795640326975477
Rachenahalli,1756.0,3.0,2.0,3.0,110.0,0.06264236902050115
8th Phase JP Nagar,1296.0,2.0,2.0,3.0,51.83,0.03999228395061728
Haralur Road,1300.0,2.0,1.0,2.0,75.0,0.057692307692307696
Electronic City,1210.0,2.0,1.0,2.0,55.0,0.045454545454545456
Hormavu,1310.0,2.0,2.0,2.0,67.0,0.05114503816793893
Raja Rajeshwari Nagar,1050.0,2.0,2.0,2.0,37.0,0.035238095238095235
Banashankari,2400.0,4.0,3.0,4.0,500.0,0.20833333333333334
Electronic City Phase II,1140.0,2.0,1.0,2.0,34.0,0.02982456140350877
Varthur,1210.0,2.0,2.0,2.0,54.0,0.04462809917355372
Kasavanhalli,2035.0,3.0,2.0,3.0,142.0,0.06977886977886978
Sarjapur,633.0,1.0,1.0,1.0,17.09,0.026998420221169037
Varthur,1112.0,2.0,2.0,2.0,40.0,0.03597122302158273
Sarjapur  Road,2275.0,4.0,2.0,3.0,187.0,0.08219780219780219
Kundalahalli,1047.0,2.0,2.0,2.0,91.0,0.08691499522445081
Bannerghatta Road,905.0,2.0,1.0,2.0,58.0,0.06408839779005525
JP Nagar,1500.0,2.0,1.0,3.0,108.0,0.072
Hennur Road,1305.0,2.0,1.0,3.0,77.0,0.05900383141762452
Jigani,1245.0,3.0,3.0,3.0,66.0,0.05301204819277108
Hosa Road,625.0,1.0,1.0,1.0,43.68,0.069888
Kundalahalli,1724.0,3.0,2.0,3.0,128.0,0.07424593967517401
Sarjapur  Road,1270.0,2.0,1.0,3.0,54.0,0.04251968503937008
Jakkur,1485.0,3.0,2.0,3.0,72.0,0.048484848484848485
7th Phase JP Nagar,990.0,2.0,2.0,2.0,50.0,0.050505050505050504
TC Palaya,1200.0,2.0,0.0,3.0,66.0,0.055
Kothanur,1185.0,2.0,2.0,2.0,59.0,0.049789029535864976
Yelahanka,1756.0,3.0,2.0,3.0,125.0,0.07118451025056947
Chandapura,520.0,1.0,1.0,1.0,14.04,0.027
Whitefield,1216.0,2.0,1.0,2.0,72.0,0.05921052631578947
Sarjapur  Road,1026.0,2.0,2.0,2.0,60.8,0.059259259259259255
Sarjapur  Road,3335.0,4.0,3.0,4.0,300.0,0.08995502248875563
Kodichikkanahalli,2700.0,4.0,2.0,5.0,125.0,0.046296296296296294
Kanakpura Road,1320.0,2.0,1.0,3.0,39.6,0.030000000000000002
Kalena Agrahara,1804.0,3.0,2.0,3.0,155.0,0.08592017738359202
HSR Layout,1140.0,2.0,2.0,2.0,46.0,0.04035087719298246
Hebbal,2375.0,4.0,2.0,4.0,189.0,0.07957894736842105
TC Palaya,1152.0,2.0,2.0,2.0,55.0,0.04774305555555555
Thanisandra,965.0,2.0,1.0,2.0,54.0,0.05595854922279793
Hennur Road,1672.0,3.0,2.0,3.0,86.0,0.05143540669856459
Panathur,1075.0,2.0,2.0,2.0,60.0,0.05581395348837209
Hebbal,1420.0,2.0,1.0,2.0,99.26,0.06990140845070422
Yeshwanthpur,1169.0,2.0,2.0,2.0,64.08,0.05481608212147134
Devanahalli,1290.0,2.0,1.0,3.0,62.0,0.04806201550387597
Kengeri,1160.0,2.0,2.0,2.0,40.6,0.035
Mysore Road,1500.0,3.0,2.0,3.0,70.0,0.04666666666666667
Electronic City Phase II,1310.0,2.0,1.0,3.0,37.84,0.02888549618320611
Kanakpura Road,1300.0,2.0,3.0,3.0,69.0,0.05307692307692308
Kadugodi,1875.0,2.0,1.0,3.0,110.0,0.058666666666666666
Hulimavu,1260.0,2.0,1.0,3.0,82.0,0.06507936507936508
Kengeri,2500.0,4.0,3.0,5.0,100.0,0.04
Begur Road,1241.0,2.0,1.0,2.0,64.0,0.0515713134568896
Sarjapur  Road,1025.0,2.0,2.0,2.0,45.5,0.04439024390243902
Electronic City,1070.0,2.0,1.0,2.0,60.0,0.056074766355140186
Kanakpura Road,2000.0,3.0,3.0,3.0,105.0,0.0525
Malleshwaram,1400.0,2.0,1.0,2.0,190.0,0.1357142857142857
Sarjapur  Road,1216.0,2.0,2.0,2.0,70.0,0.05756578947368421
Hegde Nagar,3500.0,5.0,2.0,4.0,450.0,0.12857142857142856
Vidyaranyapura,3150.0,7.0,3.0,7.0,375.0,0.11904761904761904
Kanakpura Road,1200.0,2.0,0.0,2.0,62.0,0.051666666666666666
Marathahalli,1026.0,2.0,1.0,2.0,50.18,0.048908382066276804
Hulimavu,450.0,1.0,1.0,1.0,20.0,0.044444444444444446
KR Puram,1205.0,2.0,1.0,2.0,45.79,0.038
Anekal,420.0,1.0,1.0,1.0,12.5,0.02976190476190476
Anekal,614.0,1.0,1.0,2.0,28.0,0.04560260586319218
Yelahanka,1408.0,2.0,2.0,2.0,58.0,0.041193181818181816
Subramanyapura,1223.0,2.0,2.0,3.0,42.81,0.03500408830744072
Hegde Nagar,2162.03,4.0,2.0,3.0,129.0,0.05966614709324107
Channasandra,1065.0,2.0,1.0,2.0,36.0,0.03380281690140845
Attibele,400.0,1.0,1.0,1.0,10.25,0.025625
Bannerghatta Road,1465.0,2.0,1.0,3.0,75.0,0.051194539249146756
Kanakpura Road,900.0,2.0,1.0,2.0,41.0,0.04555555555555556
Marathahalli,1800.0,3.0,2.0,3.0,95.0,0.05277777777777778
Electronic City Phase II,1400.0,2.0,2.0,3.0,40.43,0.028878571428571427
Indira Nagar,1650.0,3.0,1.0,3.0,150.0,0.09090909090909091
KR Puram,1827.0,3.0,2.0,3.0,97.0,0.05309250136836344
Mysore Road,883.0,2.0,1.0,2.0,37.0,0.04190260475651189
Kengeri,550.0,1.0,1.0,1.0,16.75,0.030454545454545453
Electronic City,1400.0,2.0,1.0,3.0,40.44,0.028885714285714285
Kanakapura,1290.0,2.0,3.0,3.0,38.69,0.029992248062015503
Raja Rajeshwari Nagar,1021.0,3.0,2.0,3.0,59.0,0.05778648383937316
Whitefield,1158.0,2.0,1.0,2.0,55.0,0.047495682210708115
Nagarbhavi,1400.0,2.0,2.0,3.0,135.0,0.09642857142857143
JP Nagar,1520.0,3.0,2.0,3.0,125.0,0.08223684210526316
Thanisandra,777.0,1.0,0.0,1.0,38.46,0.0494980694980695
Yelahanka,1101.0,2.0,2.0,2.0,37.0,0.03360581289736603
Hebbal,1252.0,2.0,1.0,2.0,92.0,0.07348242811501597
Marathahalli,1650.0,3.0,2.0,3.0,85.0,0.051515151515151514
Marathahalli,1270.0,2.0,2.0,2.0,80.0,0.06299212598425197
Tumkur Road,992.0,2.0,1.0,2.0,70.0,0.07056451612903226
Bisuvanahalli,1075.0,2.0,1.0,3.0,41.49,0.0385953488372093
Electronic City,1190.0,2.0,1.0,2.0,42.0,0.03529411764705882
Sarjapur  Road,1814.0,3.0,3.0,3.0,63.0,0.034729878721058434
Kanakpura Road,1843.0,3.0,2.0,3.0,95.0,0.05154639175257732
Whitefield,1396.0,3.0,1.0,3.0,74.0,0.05300859598853868
Ramamurthy Nagar,1050.0,2.0,2.0,2.0,37.8,0.036
Yelahanka,1104.0,2.0,2.0,2.0,58.0,0.05253623188405797
Hennur Road,1165.0,2.0,1.0,2.0,67.0,0.05751072961373391
Kudlu,1027.0,2.0,2.0,2.0,44.0,0.042843232716650435
Hormavu,1310.0,2.0,3.0,2.0,60.0,0.04580152671755725
Electronic City,1150.0,2.0,1.0,2.0,38.08,0.03311304347826087
Thanisandra,2019.0,3.0,1.0,3.0,70.67,0.035002476473501735
Varthur,986.0,2.0,1.0,2.0,31.0,0.03144016227180527
Yelahanka,1325.0,2.0,2.0,3.0,58.0,0.04377358490566038
Banashankari,1260.0,2.0,3.0,2.0,75.0,0.05952380952380952
Bellandur,1665.0,3.0,0.0,3.0,85.0,0.05105105105105105
Subramanyapura,1800.0,3.0,0.0,3.0,80.0,0.044444444444444446
Harlur,1197.0,2.0,1.0,2.0,75.0,0.06265664160401002
Thanisandra,1241.0,2.0,1.0,3.0,68.0,0.0547945205479452
Kasavanhalli,1747.0,3.0,1.0,3.0,110.0,0.06296508299942759
Ramagondanahalli,1475.0,2.0,2.0,3.0,55.0,0.03728813559322034
Hennur Road,980.0,2.0,1.0,2.0,51.0,0.05204081632653061
Sarjapur  Road,1112.0,2.0,1.0,2.0,62.0,0.05575539568345324
Electronic City,550.0,1.0,1.0,2.0,16.0,0.02909090909090909
Hennur,1830.0,2.0,3.0,3.0,113.0,0.06174863387978142
Yelahanka,1175.0,2.0,1.0,2.0,67.77,0.05767659574468085
Whitefield,1175.0,2.0,1.0,2.0,41.0,0.03489361702127659
